ID,Membrshp Start Dt,Membrshp End Dt,Role,SPORT,years_org,
410281,8/20/2019,3/12/2021,Member,ATRN,1.561643836,
415982,8/20/2020,,Member,ATRN,-120.7205479,
416031,8/20/2020,,Member,ATRN,-120.7205479,
422014,8/15/2021,,Member,ATRN,-121.7068493,
422183,8/15/2021,,Member,ATRN,-121.7068493,
427418,8/20/2020,,Member,ATRN,-120.7205479,
430831,8/15/2021,5/5/2022,Member,ATRN,0.7205479452,
443489,8/15/2021,,Member,ATRN,-121.7068493,
445044,8/15/2021,,Member,ATRN,-121.7068493,
445717,8/15/2021,,Member,ATRN,-121.7068493,
449129,8/15/2021,,Member,ATRN,-121.7068493,
159793,8/1/2020,5/1/2024,Varsity,AVOL,3.750684932,
274969,8/1/2019,6/1/2023,Varsity,AVOL,3.835616438,
280883,8/1/2018,5/1/2020,Varsity,AVOL,1.750684932,
283523,8/1/2024,,Member,AVOL,-124.6712329,
334773,8/1/2021,,Varsity,AVOL,-121.6684932,
367545,8/1/2016,5/1/2019,Varsity,AVOL,2.747945205,
368638,8/1/2015,5/1/2019,Varsity,AVOL,3.750684932,
375345,8/1/2016,5/1/2020,Varsity,AVOL,3.750684932,
376895,8/1/2016,5/1/2020,Varsity,AVOL,3.750684932,
383192,8/1/2017,5/1/2020,Varsity,AVOL,2.750684932,
383644,8/1/2017,5/1/2019,Varsity,AVOL,1.747945205,
383886,8/1/2017,9/1/2019,Varsity,AVOL,2.084931507,
384738,8/1/2019,5/1/2021,Varsity,AVOL,1.750684932,
385562,3/1/2017,5/1/2020,Varsity,AVOL,3.169863014,
385606,8/1/2017,5/1/2019,Varsity,AVOL,1.747945205,
389894,8/1/2017,5/1/2019,Varsity,AVOL,1.747945205,
390533,8/1/2017,5/1/2019,Varsity,AVOL,1.747945205,
392178,8/1/2018,5/1/2022,Varsity,AVOL,3.750684932,
392203,8/1/2018,5/1/2020,Varsity,AVOL,1.750684932,
392271,8/1/2018,8/10/2019,Varsity,AVOL,1.024657534,
392317,8/1/2018,5/1/2019,Member,AVOL,0.7479452055,
392465,8/1/2018,5/1/2019,Member,AVOL,0.7479452055,
392547,8/1/2018,5/1/2022,Varsity,AVOL,3.750684932,
393033,8/1/2018,5/1/2021,Varsity,AVOL,2.750684932,
393074,8/1/2018,5/1/2019,Member,AVOL,0.7479452055,
393314,8/1/2018,5/1/2019,Member,AVOL,0.7479452055,
393992,8/1/2018,5/1/2019,Member,AVOL,0.7479452055,
394427,8/1/2018,5/1/2022,Varsity,AVOL,3.750684932,
395158,8/1/2018,8/17/2020,Member,AVOL,2.046575342,
398442,8/1/2018,5/1/2019,Member,AVOL,0.7479452055,
399041,8/1/2018,5/1/2022,Varsity,AVOL,3.750684932,
405213,8/1/2019,6/1/2023,Varsity,AVOL,3.835616438,
405275,8/1/2019,5/1/2020,Member,AVOL,0.7506849315,
405406,8/1/2019,1/1/2022,Member,AVOL,2.421917808,
405466,8/1/2019,5/1/2020,Member,AVOL,0.7506849315,
405890,8/1/2019,6/1/2023,Varsity,AVOL,3.835616438,
406686,8/1/2019,5/1/2020,Member,AVOL,0.7506849315,
408051,8/1/2019,8/17/2020,Member,AVOL,1.046575342,
410086,8/1/2019,1/1/2022,Member,AVOL,2.421917808,
410284,8/1/2019,1/1/2022,Member,AVOL,2.421917808,
411599,8/1/2019,12/1/2019,Member,AVOL,0.3342465753,
412501,8/1/2019,5/1/2021,Varsity,AVOL,1.750684932,
412694,8/1/2019,5/1/2021,Varsity,AVOL,1.750684932,
414858,8/1/2019,5/1/2020,Member,AVOL,0.7506849315,
417891,8/1/2019,5/1/2020,Member,AVOL,0.7506849315,
418147,8/1/2019,5/1/2020,Member,AVOL,0.7506849315,
420756,8/1/2020,12/1/2020,Varsity,AVOL,0.3342465753,
420911,8/1/2020,1/1/2022,Member,AVOL,1.419178082,
421112,8/1/2020,5/1/2022,Varsity,AVOL,1.747945205,
421867,8/1/2020,5/1/2024,Member,AVOL,3.750684932,
423755,8/1/2020,5/1/2024,Varsity,AVOL,3.750684932,
427163,8/1/2020,12/1/2020,Member,AVOL,0.3342465753,
427175,8/1/2022,3/1/2024,Member,AVOL,1.583561644,
427711,2/1/2020,6/1/2023,Varsity,AVOL,3.331506849,
431689,8/1/2020,5/1/2022,Varsity,AVOL,1.747945205,
431781,8/1/2020,2/1/2021,Member,AVOL,0.504109589,
442546,8/1/2021,,Varsity,AVOL,-121.6684932,
442579,8/1/2021,8/10/2023,Varsity,AVOL,2.024657534,
442608,8/1/2021,5/1/2022,Member,AVOL,0.7479452055,
442920,8/1/2021,8/15/2021,Member,AVOL,0.03835616438,
443001,8/1/2021,1/1/2022,Member,AVOL,0.4191780822,
443165,8/1/2021,1/1/2022,Member,AVOL,0.4191780822,
443489,8/1/2021,,Member,AVOL,-121.6684932,
443850,8/1/2021,5/1/2023,Member,AVOL,1.747945205,
444810,8/1/2021,,Member,AVOL,-121.6684932,
445136,8/1/2021,9/1/2021,Member,AVOL,0.08493150685,
446379,8/1/2021,5/1/2023,Member,AVOL,1.747945205,
446899,8/1/2021,5/1/2023,Member,AVOL,1.747945205,
446966,8/1/2021,5/1/2023,Member,AVOL,1.747945205,
449176,8/1/2021,5/1/2023,Member,AVOL,1.747945205,
449448,8/1/2021,5/1/2024,Varsity,AVOL,2.750684932,
450718,8/1/2021,,Varsity,AVOL,-121.6684932,
454018,8/1/2021,6/1/2023,Varsity,AVOL,1.832876712,
456540,8/1/2022,,Varsity,AVOL,-122.6684932,
456957,8/1/2022,5/1/2024,Member,AVOL,1.750684932,
457040,8/1/2022,,Varsity,AVOL,-122.6684932,
457126,8/1/2022,10/1/2023,Varsity,AVOL,1.167123288,
457141,8/1/2022,,Varsity,AVOL,-122.6684932,
457813,8/1/2022,,Varsity,AVOL,-122.6684932,
459567,8/1/2022,,Member,AVOL,-122.6684932,
461003,8/1/2022,3/1/2024,Member,AVOL,1.583561644,
461449,8/1/2022,5/1/2023,Varsity,AVOL,0.7479452055,
462330,8/1/2022,5/1/2024,Varsity,AVOL,1.750684932,
472857,8/1/2023,,Member,AVOL,-123.6684932,
472890,8/1/2023,,Varsity,AVOL,-123.6684932,
472891,8/1/2023,,Varsity,AVOL,-123.6684932,
472949,8/1/2023,,Member,AVOL,-123.6684932,
472981,8/1/2023,,Varsity,AVOL,-123.6684932,
473199,8/1/2023,,Varsity,AVOL,-123.6684932,
473642,8/1/2023,3/1/2024,Member,AVOL,0.5835616438,
475226,8/1/2023,3/1/2024,Member,AVOL,0.5835616438,
475589,8/1/2023,3/1/2024,Member,AVOL,0.5835616438,
479907,8/1/2023,,Varsity,AVOL,-123.6684932,
482280,8/1/2023,,Varsity,AVOL,-123.6684932,
489372,8/1/2024,,Member,AVOL,-124.6712329,
489403,8/1/2024,,Member,AVOL,-124.6712329,
489471,8/1/2024,,Member,AVOL,-124.6712329,
490669,8/1/2024,,Member,AVOL,-124.6712329,
491751,8/1/2024,,Member,AVOL,-124.6712329,
492914,8/1/2024,,Member,AVOL,-124.6712329,
494128,8/1/2024,,Member,AVOL,-124.6712329,
494768,8/1/2024,,Member,AVOL,-124.6712329,
494920,8/1/2024,,Member,AVOL,-124.6712329,
496033,8/1/2024,,Member,AVOL,-124.6712329,
500355,8/1/2024,,Member,AVOL,-124.6712329,
502139,8/1/2024,,Member,AVOL,-124.6712329,
504588,8/1/2024,,Member,AVOL,-124.6712329,
506376,8/1/2024,,Member,AVOL,-124.6712329,
268959,8/1/2017,5/1/2019,Varsity,AWBB,1.747945205,
272077,8/1/2019,6/1/2023,Varsity,AWBB,3.835616438,
284165,9/1/2022,5/1/2023,Varsity,AWBB,0.6630136986,
295741,8/1/2019,5/1/2021,Varsity,AWBB,1.750684932,
300308,8/1/2018,5/1/2019,Varsity,AWBB,0.7479452055,
367286,8/1/2015,5/1/2019,Varsity,AWBB,3.750684932,
371054,8/1/2015,5/1/2019,Varsity,AWBB,3.750684932,
372753,8/1/2017,5/1/2019,Varsity,AWBB,1.747945205,
375448,8/1/2019,9/30/2020,Varsity,AWBB,1.167123288,
375836,10/1/2016,5/1/2020,Varsity,AWBB,3.583561644,
375861,10/1/2016,5/1/2020,Varsity,AWBB,3.583561644,
376521,10/1/2016,5/1/2019,Varsity,AWBB,2.580821918,
376673,10/1/2016,5/1/2020,Member,AWBB,3.583561644,
378425,10/1/2016,5/1/2020,Varsity,AWBB,3.583561644,
380139,10/1/2016,5/1/2019,Varsity,AWBB,2.580821918,
382827,8/1/2017,5/1/2019,Member,AWBB,1.747945205,
383333,8/1/2017,5/1/2021,Varsity,AWBB,3.750684932,
385965,8/1/2019,5/1/2021,Varsity,AWBB,1.750684932,
387247,8/1/2017,5/1/2020,Varsity,AWBB,2.750684932,
393247,8/1/2018,5/1/2019,Varsity,AWBB,0.7479452055,
396919,8/1/2018,5/1/2019,Member,AWBB,0.7479452055,
398470,9/1/2018,5/1/2020,Member,AWBB,1.665753425,
405491,8/1/2019,12/12/2019,Varsity,AWBB,0.3643835616,
406495,8/1/2019,5/1/2022,Varsity,AWBB,2.750684932,
406503,8/1/2019,5/1/2020,Varsity,AWBB,0.7506849315,
406610,8/1/2019,10/15/2021,Varsity,AWBB,2.208219178,
407412,8/1/2019,5/1/2020,Member,AWBB,0.7506849315,
408005,8/1/2019,5/1/2020,Member,AWBB,0.7506849315,
410015,8/1/2019,5/1/2020,Varsity,AWBB,0.7506849315,
410293,8/1/2019,5/1/2021,Member,AWBB,1.750684932,
411833,8/1/2019,5/1/2020,Varsity,AWBB,0.7506849315,
411839,8/1/2019,5/1/2020,Varsity,AWBB,0.7506849315,
412848,8/1/2019,5/1/2022,Varsity,AWBB,2.750684932,
412997,8/1/2019,12/12/2019,Varsity,AWBB,0.3643835616,
413063,8/1/2019,5/1/2020,Member,AWBB,0.7506849315,
414766,8/1/2019,5/1/2020,Member,AWBB,0.7506849315,
416232,8/1/2019,5/1/2021,Varsity,AWBB,1.750684932,
417185,8/1/2019,9/1/2020,Member,AWBB,1.087671233,
425867,8/1/2020,10/20/2020,Member,AWBB,0.2191780822,
428946,8/1/2020,5/1/2023,Member,AWBB,2.747945205,
430052,8/1/2020,5/1/2022,Varsity,AWBB,1.747945205,
430067,8/1/2020,,Member,AWBB,-120.6684932,
431427,8/1/2020,5/1/2022,Member,AWBB,1.747945205,
431692,8/1/2020,5/1/2022,Varsity,AWBB,1.747945205,
431892,8/1/2020,5/1/2021,Member,AWBB,0.7479452055,
432542,8/1/2020,5/1/2021,Varsity,AWBB,0.7479452055,
433224,8/1/2020,12/1/2020,Member,AWBB,0.3342465753,
436059,9/1/2020,5/1/2021,Varsity,AWBB,0.6630136986,
442587,9/1/2021,5/1/2023,Varsity,AWBB,1.663013699,
443008,9/1/2021,,Varsity,AWBB,-121.7534247,
443256,9/1/2021,5/1/2023,Varsity,AWBB,1.663013699,
443265,9/1/2021,5/1/2022,Varsity,AWBB,0.6630136986,
443577,9/1/2021,5/1/2023,Member,AWBB,1.663013699,
443740,9/1/2021,5/1/2023,Varsity,AWBB,1.663013699,
443980,9/1/2021,5/1/2023,Member,AWBB,1.663013699,
444529,9/1/2021,5/1/2022,Member,AWBB,0.6630136986,
445035,9/1/2021,5/1/2024,Member,AWBB,2.665753425,
446516,9/1/2021,10/1/2021,Member,AWBB,0.08219178082,
452341,12/26/2022,,Varsity,AWBB,-123.0712329,
456923,9/1/2022,5/1/2023,Member,AWBB,0.6630136986,
457119,9/1/2022,5/1/2024,Varsity,AWBB,1.665753425,
457183,9/1/2022,,Varsity,AWBB,-122.7534247,
458301,9/1/2022,5/1/2023,Member,AWBB,0.6630136986,
458658,9/1/2022,5/1/2024,Varsity,AWBB,1.665753425,
458835,9/1/2022,5/1/2023,Member,AWBB,0.6630136986,
459955,9/1/2022,,Varsity,AWBB,-122.7534247,
460875,9/1/2022,5/1/2023,Member,AWBB,0.6630136986,
461311,9/1/2022,,Varsity,AWBB,-122.7534247,
462297,9/1/2022,6/1/2024,Member,AWBB,1.750684932,
465570,9/1/2022,12/4/2024,Varsity,AWBB,2.260273973,
466758,9/1/2022,5/1/2023,Member,AWBB,0.6630136986,
466994,9/1/2022,5/1/2023,Member,AWBB,0.6630136986,
469560,9/1/2022,,Varsity,AWBB,-122.7534247,
472868,10/1/2023,,Varsity,AWBB,-123.8356164,
472988,10/1/2023,,Varsity,AWBB,-123.8356164,
473115,10/1/2023,5/1/2024,Member,AWBB,0.5835616438,
473558,10/1/2023,12/15/2023,Member,AWBB,0.2054794521,
475211,9/1/2024,,Member,AWBB,-124.7561644,
475582,10/1/2023,5/1/2024,Varsity,AWBB,0.5835616438,
475589,10/1/2023,5/1/2024,Member,AWBB,0.5835616438,
475749,10/1/2023,5/1/2024,Varsity,AWBB,0.5835616438,
482923,10/1/2023,12/15/2023,Member,AWBB,0.2054794521,
483405,10/1/2023,,Varsity,AWBB,-123.8356164,
489266,9/1/2024,,Member,AWBB,-124.7561644,
489470,9/1/2024,,Member,AWBB,-124.7561644,
491784,9/1/2024,,Member,AWBB,-124.7561644,
492696,9/1/2024,,Member,AWBB,-124.7561644,
493203,9/1/2024,,Member,AWBB,-124.7561644,
493386,9/1/2024,,Member,AWBB,-124.7561644,
494194,2/1/2024,,Member,AWBB,-124.1726027,
500907,9/1/2024,,Member,AWBB,-124.7561644,
501806,9/1/2024,,Member,AWBB,-124.7561644,
503594,9/1/2024,,Member,AWBB,-124.7561644,
504898,9/1/2024,,Member,AWBB,-124.7561644,
189183,1/1/2018,5/1/2019,Member,AWIT,1.328767123,
268269,9/1/2022,6/1/2023,Member,AWIT,0.7479452055,
275478,11/1/2020,6/1/2024,Varsity,AWIT,3.583561644,
276220,1/1/2017,5/1/2020,Member,AWIT,3.331506849,
280881,11/1/2024,,Member,AWIT,-124.9232877,
282857,11/1/2023,,Member,AWIT,-123.9205479,
282984,11/1/2024,,Member,AWIT,-124.9232877,
283572,9/1/2021,5/1/2022,Member,AWIT,0.6630136986,
284250,9/1/2022,,Varsity,AWIT,-122.7534247,
291310,11/1/2024,,Member,AWIT,-124.9232877,
291361,11/1/2024,,Member,AWIT,-124.9232877,
291653,11/1/2024,,Member,AWIT,-124.9232877,
295777,1/1/2020,6/1/2024,Varsity,AWIT,4.419178082,
306896,3/1/2017,5/1/2020,Member,AWIT,3.169863014,
310777,11/1/2020,6/1/2024,Varsity,AWIT,3.583561644,
367342,12/1/2016,5/1/2019,Member,AWIT,2.41369863,
367768,12/1/2015,5/1/2019,Varsity,AWIT,3.416438356,
367779,12/1/2015,5/1/2019,Varsity,AWIT,3.416438356,
368130,12/1/2015,5/1/2019,Varsity,AWIT,3.416438356,
368412,12/1/2015,5/1/2019,Varsity,AWIT,3.416438356,
368440,12/1/2015,5/1/2019,Member,AWIT,3.416438356,
368638,12/1/2015,5/1/2019,Member,AWIT,3.416438356,
368865,12/1/2015,5/1/2019,Varsity,AWIT,3.416438356,
369093,12/1/2015,5/1/2019,Varsity,AWIT,3.416438356,
369306,12/1/2015,5/1/2019,Varsity,AWIT,3.416438356,
370158,12/1/2015,5/1/2019,Varsity,AWIT,3.416438356,
370401,12/1/2015,5/1/2019,Varsity,AWIT,3.416438356,
371054,3/1/2016,5/1/2019,Member,AWIT,3.167123288,
374852,1/1/2017,5/1/2020,Varsity,AWIT,3.331506849,
375127,1/1/2017,5/1/2020,Member,AWIT,3.331506849,
375182,1/1/2017,5/1/2019,Member,AWIT,2.328767123,
375345,1/1/2017,5/1/2020,Varsity,AWIT,3.331506849,
375601,1/1/2017,5/1/2020,Varsity,AWIT,3.331506849,
375608,1/1/2017,5/1/2020,Varsity,AWIT,3.331506849,
376173,3/1/2022,6/1/2023,Varsity,AWIT,1.252054795,
376397,1/1/2018,5/1/2020,Varsity,AWIT,2.331506849,
376436,1/1/2017,5/1/2019,Varsity,AWIT,2.328767123,
376592,1/1/2018,6/1/2021,Varsity,AWIT,3.416438356,
376705,3/1/2017,5/1/2020,Member,AWIT,3.169863014,
376895,1/1/2019,5/1/2020,Varsity,AWIT,1.331506849,
376948,12/1/2018,5/1/2020,Member,AWIT,1.416438356,
376962,1/1/2017,5/1/2020,Varsity,AWIT,3.331506849,
377097,1/1/2018,5/1/2020,Varsity,AWIT,2.331506849,
377434,1/1/2017,5/1/2020,Varsity,AWIT,3.331506849,
378425,3/1/2017,5/1/2020,Member,AWIT,3.169863014,
380324,1/1/2017,5/1/2020,Varsity,AWIT,3.331506849,
381744,1/1/2017,5/1/2020,Varsity,AWIT,3.331506849,
382397,11/1/2021,3/1/2022,Varsity,AWIT,0.3287671233,
382400,1/1/2018,6/1/2021,Varsity,AWIT,3.416438356,
382495,1/1/2018,5/1/2020,Varsity,AWIT,2.331506849,
382618,1/1/2018,5/1/2019,Member,AWIT,1.328767123,
382682,1/1/2018,5/1/2020,Varsity,AWIT,2.331506849,
382827,1/1/2020,6/1/2021,Varsity,AWIT,1.416438356,
383412,1/1/2018,6/1/2021,Varsity,AWIT,3.416438356,
383464,2/1/2018,5/1/2020,Varsity,AWIT,2.246575342,
383644,1/1/2020,5/1/2020,Varsity,AWIT,0.3315068493,
384356,1/1/2018,12/1/2020,Varsity,AWIT,2.917808219,
384492,1/1/2018,6/1/2021,Varsity,AWIT,3.416438356,
384663,1/1/2018,5/1/2019,Varsity,AWIT,1.328767123,
384738,1/1/2018,6/1/2021,Varsity,AWIT,3.416438356,
384937,1/1/2020,6/1/2021,Varsity,AWIT,1.416438356,
385136,1/1/2018,5/1/2019,Member,AWIT,1.328767123,
385606,1/1/2020,6/1/2023,Varsity,AWIT,3.416438356,
385878,1/1/2018,5/1/2020,Member,AWIT,2.331506849,
389733,11/1/2021,3/1/2022,Varsity,AWIT,0.3287671233,
391342,11/1/2023,6/1/2024,Member,AWIT,0.5835616438,
391677,1/1/2018,5/1/2019,Varsity,AWIT,1.328767123,
392347,12/1/2018,5/1/2022,Varsity,AWIT,3.416438356,
392544,9/1/2021,6/1/2023,Varsity,AWIT,1.747945205,
392911,1/1/2021,6/1/2021,Member,AWIT,0.4136986301,
395198,12/1/2018,5/1/2022,Varsity,AWIT,3.416438356,
395312,12/1/2018,6/1/2021,Varsity,AWIT,2.501369863,
395695,12/1/2018,5/1/2022,Varsity,AWIT,3.416438356,
398210,12/1/2018,6/1/2023,Varsity,AWIT,4.501369863,
403019,12/1/2018,6/1/2023,Varsity,AWIT,4.501369863,
403925,12/1/2018,6/1/2021,Member,AWIT,2.501369863,
405642,1/1/2020,6/1/2023,Varsity,AWIT,3.416438356,
405959,1/1/2020,5/1/2021,Member,AWIT,1.331506849,
405972,1/1/2020,6/1/2023,Varsity,AWIT,3.416438356,
406387,1/1/2019,6/1/2021,Member,AWIT,2.416438356,
406553,1/1/2020,5/1/2020,Member,AWIT,0.3315068493,
406668,9/1/2021,12/1/2021,Member,AWIT,0.2493150685,
407382,1/1/2021,5/1/2021,Member,AWIT,0.3287671233,
408005,9/1/2019,5/1/2020,Member,AWIT,0.6657534247,
408083,1/1/2020,6/1/2023,Member,AWIT,3.416438356,
408167,1/1/2020,6/1/2021,Member,AWIT,1.416438356,
408386,1/1/2020,5/1/2020,Member,AWIT,0.3315068493,
408836,1/1/2020,6/1/2023,Member,AWIT,3.416438356,
408898,9/1/2019,5/1/2020,Member,AWIT,0.6657534247,
409249,1/1/2020,6/1/2024,Member,AWIT,4.419178082,
409482,1/1/2020,6/1/2021,Member,AWIT,1.416438356,
409917,1/1/2020,5/1/2020,Varsity,AWIT,0.3315068493,
410284,9/1/2022,6/1/2023,Varsity,AWIT,0.7479452055,
411511,1/1/2022,6/1/2023,Member,AWIT,1.41369863,
413095,1/1/2020,6/1/2023,Member,AWIT,3.416438356,
413168,1/1/2020,6/1/2023,Member,AWIT,3.416438356,
413863,1/1/2020,6/1/2021,Member,AWIT,1.416438356,
414577,1/1/2020,6/1/2024,Varsity,AWIT,4.419178082,
415240,11/1/2020,6/1/2024,Member,AWIT,3.583561644,
420763,11/1/2020,6/1/2024,Varsity,AWIT,3.583561644,
420800,9/1/2022,6/1/2024,Member,AWIT,1.750684932,
422014,11/1/2020,5/1/2023,Member,AWIT,2.495890411,
422183,11/1/2020,6/1/2023,Member,AWIT,2.580821918,
423785,11/1/2020,6/1/2024,Varsity,AWIT,3.583561644,
423792,11/1/2020,5/1/2021,Member,AWIT,0.495890411,
424768,11/1/2020,5/1/2022,Varsity,AWIT,1.495890411,
426525,11/1/2020,6/1/2024,Member,AWIT,3.583561644,
428946,11/1/2023,,Member,AWIT,-123.9205479,
431035,11/1/2020,5/1/2021,Member,AWIT,0.495890411,
434229,11/1/2020,6/1/2023,Member,AWIT,2.580821918,
434509,11/1/2020,12/1/2021,Member,AWIT,1.082191781,
437867,8/1/2020,12/1/2020,Member,AWIT,0.3342465753,
442492,9/1/2021,6/1/2024,Varsity,AWIT,2.750684932,
442521,9/1/2021,,Varsity,AWIT,-121.7534247,
442958,9/1/2021,5/1/2023,Member,AWIT,1.663013699,
443325,9/1/2021,6/1/2024,Varsity,AWIT,2.750684932,
443458,11/1/2023,6/1/2024,Member,AWIT,0.5835616438,
443577,9/1/2022,,Varsity,AWIT,-122.7534247,
443971,11/1/2024,,Member,AWIT,-124.9232877,
444060,9/1/2021,6/1/2023,Member,AWIT,1.747945205,
444543,9/1/2021,,Varsity,AWIT,-121.7534247,
444863,11/1/2021,5/1/2022,Varsity,AWIT,0.495890411,
444915,9/1/2021,,Member,AWIT,-121.7534247,
445932,9/1/2021,,Varsity,AWIT,-121.7534247,
445980,9/1/2021,,Varsity,AWIT,-121.7534247,
446065,9/1/2021,6/1/2024,Varsity,AWIT,2.750684932,
452207,9/1/2021,12/1/2021,Member,AWIT,0.2493150685,
452215,9/1/2021,6/1/2023,Member,AWIT,1.747945205,
452505,9/1/2021,6/1/2024,Member,AWIT,2.750684932,
456058,9/1/2021,5/1/2022,Varsity,AWIT,0.6630136986,
456559,9/1/2022,6/1/2024,Varsity,AWIT,1.750684932,
456846,9/1/2022,,Varsity,AWIT,-122.7534247,
456923,11/1/2023,6/1/2024,Member,AWIT,0.5835616438,
457099,11/1/2024,,Member,AWIT,-124.9232877,
457126,9/1/2022,,Varsity,AWIT,-122.7534247,
457160,11/1/2023,6/1/2024,Member,AWIT,0.5835616438,
458358,9/1/2022,6/1/2024,Member,AWIT,1.750684932,
459193,9/1/2022,,Varsity,AWIT,-122.7534247,
459529,9/1/2023,,Varsity,AWIT,-123.7534247,
459588,9/1/2022,6/1/2023,Varsity,AWIT,0.7479452055,
459644,9/1/2022,,Member,AWIT,-122.7534247,
459902,9/1/2022,6/1/2024,Member,AWIT,1.750684932,
459961,9/1/2022,,Varsity,AWIT,-122.7534247,
459986,9/1/2022,,Member,AWIT,-122.7534247,
460302,9/1/2022,,Varsity,AWIT,-122.7534247,
460366,9/1/2022,6/1/2024,Member,AWIT,1.750684932,
460498,9/1/2022,,Varsity,AWIT,-122.7534247,
460544,9/1/2022,,Member,AWIT,-122.7534247,
461327,1/1/2024,,Varsity,AWIT,-124.0876712,
461366,1/1/2022,6/1/2023,Varsity,AWIT,1.41369863,
462147,9/1/2022,,Varsity,AWIT,-122.7534247,
468644,9/1/2022,6/1/2023,Varsity,AWIT,0.7479452055,
472892,9/1/2023,,Member,AWIT,-123.7534247,
472946,11/1/2023,5/1/2024,Member,AWIT,0.498630137,
472974,11/1/2023,5/1/2024,Member,AWIT,0.498630137,
473199,9/1/2023,,Varsity,AWIT,-123.7534247,
473242,9/1/2023,,Member,AWIT,-123.7534247,
473371,11/1/2023,,Member,AWIT,-123.9205479,
473766,11/1/2023,,Varsity,AWIT,-123.9205479,
473949,11/1/2023,,Member,AWIT,-123.9205479,
474078,11/1/2023,,Varsity,AWIT,-123.9205479,
474190,9/1/2023,,Varsity,AWIT,-123.7534247,
474770,11/1/2023,6/1/2024,Member,AWIT,0.5835616438,
475197,11/1/2023,,Varsity,AWIT,-123.9205479,
475557,11/1/2023,,Member,AWIT,-123.9205479,
475644,11/1/2023,5/1/2024,Member,AWIT,0.498630137,
475715,11/1/2023,6/1/2024,Member,AWIT,0.5835616438,
475970,11/1/2023,6/1/2024,Member,AWIT,0.5835616438,
476091,11/1/2023,,Member,AWIT,-123.9205479,
476190,11/1/2023,,Varsity,AWIT,-123.9205479,
476196,11/1/2023,,Varsity,AWIT,-123.9205479,
476506,11/1/2023,,Varsity,AWIT,-123.9205479,
476654,11/1/2023,,Member,AWIT,-123.9205479,
476757,11/1/2023,,Member,AWIT,-123.9205479,
478925,11/1/2023,,Varsity,AWIT,-123.9205479,
479404,11/1/2024,,Member,AWIT,-124.9232877,
480481,1/1/2024,,Varsity,AWIT,-124.0876712,
481769,11/1/2023,,Member,AWIT,-123.9205479,
481822,11/1/2023,5/1/2024,Member,AWIT,0.498630137,
488785,11/1/2024,,Member,AWIT,-124.9232877,
489403,11/1/2024,,Member,AWIT,-124.9232877,
489523,11/1/2024,,Member,AWIT,-124.9232877,
490978,11/1/2024,,Member,AWIT,-124.9232877,
491047,11/1/2024,,Member,AWIT,-124.9232877,
491489,11/1/2024,,Member,AWIT,-124.9232877,
491751,11/1/2024,,Member,AWIT,-124.9232877,
492436,1/1/2025,,Member,AWIT,-125.090411,
493422,11/1/2024,,Member,AWIT,-124.9232877,
493506,11/1/2024,,Member,AWIT,-124.9232877,
493520,11/1/2024,,Member,AWIT,-124.9232877,
494128,11/1/2024,,Member,AWIT,-124.9232877,
494324,11/1/2024,,Member,AWIT,-124.9232877,
497552,11/1/2024,,Member,AWIT,-124.9232877,
497557,11/1/2024,,Member,AWIT,-124.9232877,
505231,11/1/2024,,Member,AWIT,-124.9232877,
300407,9/1/2022,5/1/2024,Varsity,AWRE,1.665753425,
367166,8/1/2020,5/1/2024,Member,AWRE,3.750684932,
367943,8/1/2015,5/1/2019,Varsity,AWRE,3.750684932,
368900,8/1/2018,12/1/2021,Member,AWRE,3.336986301,
370785,8/1/2015,5/1/2019,Varsity,AWRE,3.750684932,
375367,10/1/2016,5/1/2019,Varsity,AWRE,2.580821918,
378040,9/1/2017,5/1/2019,Varsity,AWRE,1.663013699,
381305,10/1/2019,5/1/2020,Member,AWRE,0.5835616438,
384438,9/1/2017,6/1/2021,Member,AWRE,3.750684932,
385110,8/1/2018,5/1/2019,Varsity,AWRE,0.7479452055,
385112,9/1/2017,5/1/2019,Member,AWRE,1.663013699,
385419,11/1/2019,5/1/2020,Varsity,AWRE,0.498630137,
387607,9/1/2017,5/1/2019,Varsity,AWRE,1.663013699,
389252,9/1/2017,5/1/2022,Member,AWRE,4.665753425,
391021,9/1/2017,5/1/2020,Varsity,AWRE,2.665753425,
393320,2/4/2020,5/1/2020,Varsity,AWRE,0.2383561644,
395034,8/1/2018,6/1/2023,Varsity,AWRE,4.835616438,
396633,8/1/2018,5/1/2019,Varsity,AWRE,0.7479452055,
397485,8/1/2018,5/1/2019,Member,AWRE,0.7479452055,
400238,8/1/2018,5/1/2019,Varsity,AWRE,0.7479452055,
400966,10/1/2019,5/1/2020,Member,AWRE,0.5835616438,
404932,9/1/2018,5/1/2019,Varsity,AWRE,0.6630136986,
408596,9/1/2019,6/1/2023,Member,AWRE,3.750684932,
409956,9/1/2019,5/1/2020,Varsity,AWRE,0.6657534247,
412062,9/1/2019,5/1/2020,Varsity,AWRE,0.6657534247,
413396,9/1/2019,5/1/2020,Member,AWRE,0.6657534247,
413942,9/1/2019,12/12/2020,Varsity,AWRE,1.282191781,
415546,8/1/2020,6/1/2023,Varsity,AWRE,2.832876712,
415664,9/1/2019,5/1/2022,Varsity,AWRE,2.665753425,
415682,9/1/2019,5/1/2024,Varsity,AWRE,4.668493151,
415711,9/1/2019,12/1/2021,Member,AWRE,2.252054795,
415898,9/1/2019,6/1/2023,Member,AWRE,3.750684932,
