ID,Membrshp Start Dt,Membrshp End Dt,Role,SPORT,years_org,Sport
189183,8/1/2017,5/1/2021,Member,AWXC,3.75,W Cross Country
276220,8/1/2016,5/1/2020,Member,AWXC,3.75,W Cross Country
291361,8/1/2024,,Member,AWXC,,W Cross Country
368412,8/1/2015,5/1/2019,Varsity,AWXC,3.75,W Cross Country
368865,9/1/2017,5/1/2019,Member,AWXC,1.66,W Cross Country
369306,8/1/2015,5/1/2019,Varsity,AWXC,3.75,W Cross Country
375127,8/1/2016,5/1/2020,Member,AWXC,3.75,W Cross Country
376948,8/1/2018,5/1/2020,Varsity,AWXC,1.75,W Cross Country
380324,8/1/2019,5/1/2022,Varsity,AWXC,2.75,W Cross Country
382397,8/1/2017,5/1/2021,Varsity,AWXC,3.75,W Cross Country
382400,8/1/2017,5/1/2021,Varsity,AWXC,3.75,W Cross Country
382618,8/1/2017,5/1/2021,Member,AWXC,3.75,W Cross Country
383412,8/1/2018,5/1/2021,Varsity,AWXC,2.75,W Cross Country
384492,8/1/2019,5/1/2021,Member,AWXC,1.75,W Cross Country
384663,8/1/2017,5/1/2019,Varsity,AWXC,1.75,W Cross Country
384738,8/1/2018,5/1/2019,Varsity,AWXC,0.75,W Cross Country
392544,8/1/2021,5/1/2022,Varsity,AWXC,0.75,W Cross Country
395312,8/1/2018,5/1/2022,Varsity,AWXC,3.75,W Cross Country
398210,8/1/2019,6/1/2024,Varsity,AWXC,4.84,W Cross Country
403925,8/1/2019,5/1/2021,Varsity,AWXC,1.75,W Cross Country
405642,8/1/2019,6/1/2024,Varsity,AWXC,4.84,W Cross Country
405972,8/1/2019,5/1/2023,Varsity,AWXC,3.75,W Cross Country
406668,8/1/2021,12/1/2021,Varsity,AWXC,0.33,W Cross Country
407136,8/1/2019,10/1/2019,Member,AWXC,0.17,W Cross Country
407382,8/1/2019,5/1/2021,Member,AWXC,1.75,W Cross Country
408167,8/1/2019,5/1/2021,Member,AWXC,1.75,W Cross Country
408898,8/1/2019,5/1/2020,Member,AWXC,0.75,W Cross Country
409482,8/1/2019,5/1/2021,Varsity,AWXC,1.75,W Cross Country
420763,8/1/2023,5/1/2024,Member,AWXC,0.75,W Cross Country
422183,8/1/2020,6/1/2024,Member,AWXC,3.84,W Cross Country
431035,8/1/2020,5/1/2021,Varsity,AWXC,0.75,W Cross Country
443325,8/1/2021,5/1/2024,Member,AWXC,2.75,W Cross Country
443971,8/1/2024,,Member,AWXC,,W Cross Country
456058,8/23/2021,5/1/2022,Varsity,AWXC,0.69,W Cross Country
457099,8/1/2024,,Member,AWXC,,W Cross Country
458358,8/1/2022,,Member,AWXC,,W Cross Country
459644,8/1/2022,5/1/2024,Member,AWXC,1.75,W Cross Country
459986,8/1/2022,,Member,AWXC,,W Cross Country
460302,8/1/2022,,Varsity,AWXC,,W Cross Country
460366,8/1/2022,,Member,AWXC,,W Cross Country
461327,8/1/2023,,Varsity,AWXC,,W Cross Country
472892,8/1/2023,,Varsity,AWXC,,W Cross Country
472946,8/1/2023,5/1/2024,Member,AWXC,0.75,W Cross Country
472974,8/1/2023,5/1/2024,Member,AWXC,0.75,W Cross Country
474190,8/1/2023,,Varsity,AWXC,,W Cross Country
474770,8/1/2023,6/1/2024,Member,AWXC,0.84,W Cross Country
475715,8/1/2023,8/16/2023,Member,AWXC,0.04,W Cross Country
476091,8/1/2023,,Member,AWXC,,W Cross Country
476190,8/1/2023,,Varsity,AWXC,,W Cross Country
476196,8/1/2023,,Member,AWXC,,W Cross Country
476654,8/1/2024,,Member,AWXC,,W Cross Country
476757,8/1/2023,,Member,AWXC,,W Cross Country
478925,8/1/2023,,Varsity,AWXC,,W Cross Country
479404,8/1/2024,,Member,AWXC,,W Cross Country
490978,8/1/2024,,Member,AWXC,,W Cross Country
491489,8/1/2024,,Member,AWXC,,W Cross Country
493422,8/1/2024,,Member,AWXC,,W Cross Country
497557,8/1/2024,,Member,AWXC,,W Cross Country
284655,9/1/2021,,Member,STDS,,Dance Squad
295965,9/1/2021,,Member,STDS,,Dance Squad
307960,12/1/2021,5/1/2022,Member,STDS,0.41,Dance Squad
308373,8/1/2018,5/1/2020,Member,STDS,1.75,Dance Squad
367679,10/1/2016,5/1/2019,Member,STDS,2.58,Dance Squad
375268,1/1/2018,5/1/2020,Member,STDS,2.33,Dance Squad
377354,12/1/2016,5/1/2020,Member,STDS,3.42,Dance Squad
383291,9/1/2017,5/1/2020,Member,STDS,2.67,Dance Squad
383622,9/1/2017,6/1/2021,Member,STDS,3.75,Dance Squad
385729,9/1/2017,6/1/2021,Member,STDS,3.75,Dance Squad
396351,8/1/2018,5/1/2020,Member,STDS,1.75,Dance Squad
400357,8/1/2018,12/1/2020,Member,STDS,2.34,Dance Squad
401847,8/1/2018,5/1/2019,Member,STDS,0.75,Dance Squad
405240,9/1/2019,12/1/2020,Member,STDS,1.25,Dance Squad
405623,9/1/2019,12/1/2019,Member,STDS,0.25,Dance Squad
406358,9/1/2019,,Member,STDS,,Dance Squad
407936,12/1/2020,,Member,STDS,,Dance Squad
408690,9/1/2021,12/1/2021,Member,STDS,0.25,Dance Squad
424768,12/1/2020,,Member,STDS,,Dance Squad
425565,8/1/2020,,Member,STDS,,Dance Squad
442601,9/1/2021,,Member,STDS,,Dance Squad
443586,9/1/2021,5/1/2022,Member,STDS,0.66,Dance Squad
444733,9/1/2021,,Member,STDS,,Dance Squad
445932,9/1/2021,,Member,STDS,,Dance Squad
446899,9/1/2021,,Member,STDS,,Dance Squad
449040,9/1/2021,,Member,STDS,,Dance Squad
456846,9/1/2022,,Member,STDS,,Dance Squad
456998,9/1/2022,,Member,STDS,,Dance Squad
459455,1/1/2023,,Member,STDS,,Dance Squad
460662,9/1/2022,,Member,STDS,,Dance Squad
461377,9/1/2022,,Member,STDS,,Dance Squad
280131,9/1/2019,6/1/2021,Member,STSS,1.75,Spirit Squad
367872,9/1/2015,5/1/2019,Member,STSS,3.67,Spirit Squad
367978,9/1/2015,5/1/2019,Member,STSS,3.67,Spirit Squad
374937,8/1/2016,5/1/2019,Member,STSS,2.75,Spirit Squad
375268,8/1/2016,5/1/2020,Member,STSS,3.75,Spirit Squad
375743,8/1/2016,5/1/2020,Member,STSS,3.75,Spirit Squad
376841,8/1/2016,5/1/2020,Member,STSS,3.75,Spirit Squad
380324,8/1/2016,5/1/2019,Member,STSS,2.75,Spirit Squad
384007,9/1/2017,6/1/2021,Member,STSS,3.75,Spirit Squad
385182,9/1/2017,12/1/2020,Varsity,STSS,3.25,Spirit Squad
392226,2/1/2021,5/1/2022,Member,STSS,1.24,Spirit Squad
392650,9/1/2019,5/1/2020,Member,STSS,0.67,Spirit Squad
392852,5/1/2018,5/1/2019,Member,STSS,1.00,Spirit Squad
393460,5/1/2018,12/1/2019,Member,STSS,1.59,Spirit Squad
393841,8/1/2018,5/1/2020,Member,STSS,1.75,Spirit Squad
396612,8/1/2018,5/1/2019,Member,STSS,0.75,Spirit Squad
400357,9/1/2021,12/1/2021,,STSS,0.25,Spirit Squad
400819,8/1/2018,5/1/2022,Member,STSS,3.75,Spirit Squad
405240,12/1/2020,6/1/2021,Member,STSS,0.50,Spirit Squad
406358,9/1/2019,,Member,STSS,,Spirit Squad
407936,9/1/2019,,Member,STSS,,Spirit Squad
408386,9/1/2019,5/1/2020,Member,STSS,0.67,Spirit Squad
408489,9/1/2019,5/1/2020,Member,STSS,0.67,Spirit Squad
409583,8/1/2020,,Member,STSS,,Spirit Squad
420621,1/1/2021,,Member,STSS,,Spirit Squad
420654,8/1/2020,6/1/2021,Member,STSS,0.83,Spirit Squad
421258,8/1/2020,12/1/2020,Member,STSS,0.33,Spirit Squad
421275,8/1/2020,11/1/2021,Member,STSS,1.25,Spirit Squad
421750,8/1/2020,5/1/2022,Member,STSS,1.75,Spirit Squad
421787,8/1/2020,,Member,STSS,,Spirit Squad
425565,8/1/2020,,Member,STSS,,Spirit Squad
426682,8/1/2020,12/1/2021,Member,STSS,1.33,Spirit Squad
431035,8/1/2020,12/1/2020,Member,STSS,0.33,Spirit Squad
442800,9/1/2021,12/1/2021,Member,STSS,0.25,Spirit Squad
443200,9/1/2021,12/1/2021,Member,STSS,0.25,Spirit Squad
443353,9/1/2021,,Member,STSS,,Spirit Squad
443732,9/1/2021,5/1/2022,Member,STSS,0.66,Spirit Squad
444733,9/1/2021,,Member,STSS,,Spirit Squad
447349,9/1/2021,12/1/2021,Member,STSS,0.25,Spirit Squad
448224,12/1/2021,5/1/2022,Member,STSS,0.41,Spirit Squad
452503,9/1/2021,12/1/2021,Member,STSS,0.25,Spirit Squad
452505,9/1/2021,5/1/2022,Member,STSS,0.66,Spirit Squad
456058,9/1/2021,12/1/2022,Member,STSS,1.25,Spirit Squad
456846,9/1/2022,,Member,STSS,,Spirit Squad
457099,9/1/2022,,Member,STSS,,Spirit Squad
459193,9/1/2022,,Member,STSS,,Spirit Squad
459594,9/1/2022,12/1/2022,Member,STSS,0.25,Spirit Squad
459870,9/1/2022,,Member,STSS,,Spirit Squad
461961,9/1/2022,,Member,STSS,,Spirit Squad
465286,9/1/2022,,Member,STSS,,Spirit Squad
474378,1/1/2023,,Member,STSS,,Spirit Squad
,,,,,0.00,
,,,,,0.00,
